"Controller","HP","SmartArray","HPSA01","1.28",1,"Optional"
"Controller","HP","SmartArray","HPSA01","2.14",3,"Critical"
"Controller","HP","SmartArray","HPSA01","3.04",2,"Recommended"
"Controller","HP","SmartArray","HPSA01","3.22",2,"Recommended"
"Controller","HP","SmartArray","HPSA01","3.42",2,"Recommended"
"Controller","HP","SmartArray","HPSA01","3.54",2,"Recommended"
"Controller","HP","SmartArray","HPSA01","4.68",2,"Recommended"
